MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
6,6.314734756825907,20.379545059905833,1,1,3,0,6,4,1923,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,12.645908720595072,1200.0,4,1,12.645908720595072,0.0,0.0,12.645908720595072,0.0,0.0,1,0,4,0.7304631471189666,3,7,6,0,3,14.060479073569079,3,1.0,312.0,1,1,2,0.0,0.0,8.39538258223558,0.0,0.0,0.0,3,4,0.0,5,0,11.736077016252437,14.760638998106923,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,5.684506656824124,19.71220477890197,1,1,3,0,6,4,1924,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,10.616842895097365,572.0,1,0,10.616842895097365,10.391511119178736,0.0,12.385296581842669,0.0,0.0,1,0,2,0.7304631471189666,3,5,6,0,3,0.0,1,0.0,0.0,3,3,0,0.0,2.6025944687727294,7.15298821355506,0.0,0.0,0.0,3,4,0.0,6,2,11.277215789596893,13.623106484233388,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.684506656824124,18.598237927298484,1,1,3,0,5,6,1950,1950,0.0,3,4,3,2,4,4,0.0,4,0.0,0.0,0.0,4,1,12.236142518909933,0.0,0.0,12.236142518909933,0.0,0.0,1,0,2,0.7304631471189666,3,5,6,0,3,14.103851511653946,3,2.0,625.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,0,11.603688960617083,12.236142518909933,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.491069783799412,20.611026440244636,1,1,3,0,8,4,2009,2010,6.314734756825907,2,4,0,4,3,6,0.0,6,0.0,11.41772883214346,774.0,0,1,11.41772883214346,12.631405526177327,0.0,14.132483878148479,0.0,0.0,2,1,4,0.7304631471189666,0,8,6,1,2,14.196880574832942,0,3.0,680.0,5,5,2,0.0,6.098626104970388,0.0,0.0,0.0,0.0,3,4,0.0,7,4,12.504327379899443,15.192953536142591,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,6.65495044352145,20.79461927456837,1,1,3,0,7,4,2004,2005,0.0,2,4,2,4,3,2,8.335516734766312,6,0.0,11.400179625755216,991.0,0,1,12.099928771272056,11.999087064345309,0.0,14.09905763816768,0.0,0.0,2,1,3,0.7304631471189666,2,8,6,1,2,14.189087426187385,2,2.0,678.0,5,5,2,0.0,7.278278985320871,0.0,0.0,0.0,0.0,3,1,0.0,7,4,12.448630513463613,15.420432387066638,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,7.247551425168361,22.64283573705677,1,1,0,0,7,4,2005,2006,10.040244790550664,2,4,2,4,2,2,5.59142712460611,6,0.0,12.956979732530124,1392.0,0,1,13.080346166472044,12.316871578200077,0.0,14.842738618541102,1.0,0.0,2,1,4,0.7304631471189666,2,9,6,1,2,14.192206665778837,2,2.0,576.0,5,5,2,8.501756190828118,7.216434458396561,0.0,7.724358962810533,0.0,0.0,3,4,0.0,5,0,12.676079399771027,16.337812142053725,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,6.221213632878419,20.300189394640363,1,1,0,0,6,5,1984,1984,0.0,3,4,2,4,3,1,10.991229546699314,6,0.0,10.616842895097365,1232.0,4,1,12.722234748500732,0.0,0.0,12.722234748500732,0.0,0.0,2,0,3,0.7304631471189666,3,6,6,0,3,14.15774869634931,3,2.0,516.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,2,11.998439434579149,14.845357618046709,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.844946025203906,21.153805688391472,1,1,0,0,9,4,2003,2004,11.00721682473776,2,4,0,4,0,2,12.170122802649045,6,0.0,10.543577039871613,1572.0,0,1,13.443610180761798,12.385296581842669,0.0,15.103463562953612,1.0,0.0,2,1,3,0.7304631471189666,0,10,6,2,2,14.187526814497952,0,3.0,726.0,5,5,2,9.715841640087826,0.0,0.0,0.0,0.0,0.0,3,4,0.0,5,2,12.929993908996359,16.669471196799698,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.5538803774442425,20.671656787762217,1,1,3,0,7,4,2005,2005,8.375577002227507,2,4,2,4,2,1,12.648319929344316,6,0.0,9.322355249072935,1541.0,0,1,13.383657429201186,0.0,0.0,13.383657429201186,0.0,0.0,2,0,3,0.7304631471189666,2,7,6,1,2,14.19064737641105,2,2.0,532.0,5,5,2,0.0,5.968980585391403,0.0,0.0,0.0,0.0,3,4,0.0,7,4,12.301387370778713,15.579478642432312,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,5.5270737381589985,17.598036767345558,1,1,3,0,4,5,1956,1956,0.0,3,4,4,4,3,6,0.0,6,0.0,11.775113743156055,882.0,0,1,11.775113743156055,0.0,0.0,11.775113743156055,0.0,0.0,1,0,1,0.7304631471189666,3,4,6,0,3,0.0,1,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,6,1,11.544433821905134,13.794031435686074,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,4.969939052451073,17.531355350027443,1,2,3,0,6,6,1926,2004,0.0,3,2,4,4,2,3,9.525867697126678,6,0.0,11.435182063397658,1149.0,2,1,12.520613498455962,10.099957091404244,0.0,13.527002825692994,0.0,0.0,2,0,3,0.7304631471189666,2,5,6,0,3,14.065323689235763,3,1.0,216.0,5,5,2,0.0,0.0,7.909100235945503,0.0,0.0,0.0,3,4,0.0,1,1,11.931642378754141,15.220349933701968,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,5.744420430279228,19.916216394011386,1,1,3,0,5,6,1940,1999,0.0,3,2,4,4,3,0,9.398681444092006,5,7.885224873775467,6.881187323763808,644.0,2,1,11.53457513188247,10.501575267176273,0.0,13.000767013448646,1.0,0.0,2,0,4,1.1943176378757767,3,6,6,0,3,0.0,1,0.0,0.0,3,3,2,7.338607270038526,0.0,0.0,0.0,0.0,0.0,3,4,0.0,11,2,11.755879486687116,14.18127774085417,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.2331156677328,20.14791825941466,1,1,0,0,5,4,1955,1993,0.0,2,4,4,4,3,3,9.584190771249812,1,11.396658166096783,10.11603509640564,1617.0,0,1,13.96884641866248,0.0,0.0,13.96884641866248,1.0,0.0,1,0,2,0.7304631471189666,3,7,6,3,2,14.111827394891495,0,1.0,303.0,5,5,2,10.147931683722206,0.0,0.0,0.0,7.368227644721959,0.0,3,1,0.0,2,3,12.154784614286667,15.992250840349856,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,6.360099839069417,20.092761767227472,1,1,3,0,8,4,2007,2007,9.025890350388508,2,4,0,4,3,2,12.851844098897303,6,0.0,8.978566621047088,1582.0,0,1,13.515745541170915,10.520314560548853,0.0,14.426272221318838,1.0,0.0,1,1,3,0.7304631471189666,0,8,6,1,2,14.193765294899782,0,3.0,789.0,5,5,2,7.848990272211784,7.020909424392293,0.0,0.0,0.0,0.0,3,4,0.0,2,1,12.693501691489768,16.237216356712864,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,5.744420430279228,19.11656435303305,1,1,0,0,7,4,2004,2004,0.0,2,4,2,4,3,6,0.0,6,0.0,11.640795289083194,840.0,0,1,11.640795289083194,11.768842092711287,0.0,13.716697870568169,0.0,0.0,2,1,3,0.7304631471189666,2,7,6,1,2,14.189087426187385,0,2.0,440.0,5,5,2,6.65495044352145,5.285266416806648,0.0,0.0,0.0,0.0,3,4,0.0,7,1,12.119975396053194,14.96899481494184,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.268453117386751,21.988245455572226,1,1,0,0,8,5,1981,1981,10.963052863326558,2,4,2,4,3,6,0.0,6,0.0,13.655780507688625,1686.0,4,1,13.69352775914649,0.0,0.0,13.69352775914649,0.0,0.0,2,1,2,0.7304631471189666,3,6,6,1,5,14.153024760995686,2,2.0,511.0,5,5,2,10.625878458393707,5.80273872401839,0.0,0.0,0.0,0.0,3,4,0.0,0,0,12.337105293891872,15.902499633821419,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.684506656824124,20.73053716162848,1,1,0,0,5,5,1941,1950,0.0,3,4,4,4,3,5,9.459636543250584,6,0.0,9.459636543250584,720.0,4,1,11.686189379390555,0.0,10.410943347638753,13.059017169586484,0.0,0.0,1,1,2,0.7304631471189666,3,7,6,0,3,14.168747656702982,3,2.0,660.0,5,5,2,8.48272816323603,0.0,0.0,0.0,0.0,0.0,3,4,0.0,7,1,11.763691965388299,13.447443509127124,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,7.353461784034922,24.898884258400106,1,1,0,0,6,4,1960,1960,6.881187323763808,3,4,4,1,1,1,10.905921745565665,6,0.0,9.956818543247373,1080.0,1,1,13.601157000193943,0.0,0.0,13.601157000193943,1.0,0.0,1,0,3,0.7304631471189666,3,7,6,2,2,14.119785966903773,0,2.0,528.0,5,5,1,8.211557890737238,5.744420430279228,0.0,0.0,0.0,0.0,3,4,0.0,7,4,12.278397958261774,15.185774545149913,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,5.133567292834429,17.467710976881957,1,1,0,0,7,6,1987,1987,0.0,2,2,2,1,3,2,10.246736153405903,5,8.263917622663177,9.41914552756971,1064.0,2,1,12.30088091103977,11.158953155173984,0.0,13.799244279840845,1.0,0.0,2,0,2,0.7304631471189666,2,5,6,1,5,14.16246656706435,2,2.0,504.0,2,5,2,9.956818543247373,4.745132396064701,0.0,0.0,0.0,0.0,3,4,0.0,8,0,12.384223015005313,15.297904485834977,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.221213632878419,19.951981262302024,1,1,0,0,6,4,1961,1961,10.226205916995328,3,4,4,4,3,0,8.930417557876343,5,9.551935879863963,11.147538247731708,1362.0,4,1,13.015962914755876,0.0,0.0,13.015962914755876,1.0,0.0,1,1,3,0.7304631471189666,3,6,6,1,5,14.121375611147648,3,2.0,504.0,5,5,2,0.0,3.858806663498184,0.0,0.0,0.0,0.0,3,4,0.0,8,2,12.001511614739405,15.17137634022897,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,5.2483574728065365,20.74978480663377,1,1,0,0,6,4,1986,1986,7.216434458396561,3,4,2,0,3,0,13.093081172958074,3,8.190318298434116,0.0,1606.0,4,1,13.591971485241912,0.0,0.0,13.591971485241912,1.0,0.0,2,0,3,0.7304631471189666,3,7,3,1,5,14.160894616295455,0,2.0,616.0,5,5,2,8.013883697367245,0.0,0.0,0.0,0.0,0.0,3,4,0.0,2,2,12.122696471358964,15.764476277002728,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
